job_id,job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,salary,job_posting_month,job_posting_year,hiring_urgency,job_openings
6455.38,Machine Learning Engineer,,E-commerce,Australia,Hybrid,Mid,9.33,Master,0.56,0.48,0.63,0.81,0.7,132169.45,7.28,2022.66,High,3.19
2666.09,AI Engineer,Enterprise,Retail,India,Onsite,Entry,10.25,Bachelor,0.33,0.5,0.51,0.65,0.32,102285.3,5.86,2023.31,Low,6.39
3537.68,Data Scientist,Startup,Healthcare,Canada,Remote,Mid,5.38,Master,0.32,0.81,0.67,0.61,0.99,106928.17,3.09,2024.78,Medium,5.9
5050.01,Machine Learning Engineer,Enterprise,Finance,Australia,Remote,Entry,5.6,Bachelor,0.87,0.89,0.98,0.15,0.42,144210.97,7.1,2022.99,High,7.48
4803.66,Data Scientist,MNC,E-commerce,UK,Hybrid,Mid,7.06,Bachelor,0.22,0.0,0.99,0.18,0.53,109276.29,6.97,2023.17,High,5.67
6534.94,Data Engineer,Startup,Technology,Australia,Onsite,Entry,6.08,PhD,0.44,0.19,0.78,0.48,0.6,112382.96,8.99,2023.87,High,6.18
6771.64,Machine Learning Engineer,Medium,Technology,UK,Remote,Entry,7.02,Bachelor,0.39,0.65,1.08,0.73,0.72,99128.82,7.72,2022.03,High,5.79
5838.8,Business Analyst,Startup,Finance,Germany,Hybrid,Senior,7.65,PhD,0.73,0.46,0.47,0.66,1.01,127283.07,8.31,2020.15,Low,1.11
1676.47,AI Engineer,Medium,Education,Canada,Onsite,Senior,,Bachelor,0.51,0.64,0.41,0.58,0.45,138846.05,6.61,2022.15,High,5.8
6313.03,Machine Learning Engineer,MNC,Healthcare,Australia,Onsite,Senior,10.02,PhD,0.53,0.45,0.49,0.75,0.68,109803.12,5.82,2022.71,Low,5.22
5314.47,Machine Learning Engineer,Enterprise,Healthcare,UK,Remote,Entry,8.16,Master,0.27,0.79,0.39,0.55,0.64,100853.26,5.86,2022.93,High,5.1
5616.91,Data Scientist,MNC,Healthcare,UK,Remote,Mid,8.97,Bachelor,0.55,0.46,0.65,0.7,0.0,98244.17,6.32,2021.37,High,5.56
4946.9,Machine Learning Engineer,Medium,E-commerce,Australia,Remote,Mid,9.01,PhD,0.73,0.67,0.13,0.22,0.79,97188.77,7.33,2024.29,Low,5.32
3260.52,Data Analyst,Medium,Healthcare,Singapore,Onsite,Entry,,Bachelor,0.79,0.44,0.57,0.68,0.46,112698.62,6.11,2022.67,Medium,6.91
5755.5,Machine Learning Engineer,Enterprise,Finance,Australia,Remote,Entry,11.38,Master,0.36,0.81,0.66,0.48,0.45,125601.57,11.06,2024.18,Low,6.29
6295.66,AI Engineer,,Retail,India,Hybrid,Senior,6.2,Bachelor,0.16,0.1,0.53,0.55,,104915.35,7.11,2024.17,Medium,7.48
5805.59,Business Analyst,MNC,Finance,Canada,Hybrid,Entry,10.47,Master,0.0,0.47,0.86,0.13,0.64,120701.95,9.96,2021.82,Low,8.42
6510.0,AI Engineer,MNC,Healthcare,Singapore,Onsite,Mid,5.77,Master,0.76,0.69,0.53,0.34,0.57,126223.83,6.9,2023.87,Medium,2.41
3528.48,Data Engineer,Startup,Finance,Germany,Onsite,Mid,9.93,Bachelor,0.15,0.58,0.59,0.33,0.22,114040.33,7.58,2023.31,Medium,3.12
5143.82,Data Scientist,Startup,Education,India,Remote,Entry,4.97,Master,0.04,0.4,1.04,0.34,0.25,92283.05,7.42,2022.13,Low,3.88
4016.33,Data Analyst,Medium,E-commerce,Canada,Hybrid,Mid,11.65,Bachelor,0.75,0.22,0.7,0.53,0.98,119339.92,5.69,2021.0,High,5.78
7860.93,Business Analyst,Medium,Healthcare,Singapore,Remote,Entry,6.44,Master,0.37,0.94,0.71,0.33,0.44,112740.3,8.0,2022.56,Medium,4.11
5515.09,Data Analyst,Medium,Education,India,Remote,Senior,9.89,Master,0.73,0.0,0.31,0.73,0.7,103883.66,4.65,2021.9,High,4.98
6646.76,Machine Learning Engineer,Medium,Retail,Canada,Onsite,Mid,6.76,Bachelor,0.48,0.94,0.57,0.47,,123880.11,6.74,2023.42,Medium,4.46
4588.31,Data Engineer,Medium,E-commerce,USA,Remote,Entry,7.28,Master,0.21,0.44,0.71,0.6,0.58,95301.34,6.01,2024.62,High,7.16
5480.99,AI Engineer,MNC,Finance,India,Hybrid,Entry,9.29,Bachelor,0.43,0.52,0.35,0.58,0.06,79749.1,7.03,2022.47,High,4.18
1782.68,Data Analyst,Medium,Retail,India,Remote,Entry,7.17,PhD,0.51,0.72,0.37,0.39,,96665.42,6.27,2020.51,Medium,6.58
2887.19,Data Scientist,Medium,Technology,India,Hybrid,Mid,4.03,,0.74,0.79,0.51,0.57,0.48,131655.74,6.48,2024.36,Medium,6.58
3654.66,AI Engineer,MNC,Retail,USA,Remote,Entry,9.01,PhD,0.14,0.36,0.54,0.27,0.27,91856.9,10.79,2021.94,Medium,7.08
2324.17,Data Scientist,MNC,Technology,Australia,Hybrid,Senior,8.38,Master,0.33,0.89,0.46,0.42,0.28,132804.19,6.98,2021.72,Low,4.26
5758.07,Business Analyst,Enterprise,E-commerce,UK,Hybrid,Mid,10.45,Bachelor,0.51,0.7,1.03,0.85,0.68,98272.5,6.14,2023.16,Low,4.8
8432.95,Data Analyst,Medium,Finance,USA,Hybrid,Entry,6.58,PhD,0.68,0.31,0.31,0.33,0.44,108133.77,8.78,2023.01,Low,4.69
7775.3,Data Analyst,Startup,E-commerce,Singapore,Remote,Senior,8.14,Bachelor,0.14,0.18,0.52,0.4,0.57,119451.17,7.25,2024.1,Medium,2.94
6966.96,Data Scientist,Enterprise,E-commerce,Germany,Onsite,Senior,8.26,Master,0.4,0.65,0.83,0.37,0.0,115988.12,6.73,2022.62,Medium,6.56
5901.35,Data Scientist,Enterprise,E-commerce,Germany,Hybrid,Senior,8.31,Bachelor,0.84,0.36,0.36,0.3,0.65,92648.28,6.92,2023.39,Low,3.96
1066.62,Machine Learning Engineer,MNC,Education,USA,Hybrid,Senior,5.72,Master,0.46,0.4,0.36,0.42,0.68,89714.11,11.56,2023.66,Low,4.06
3807.78,Machine Learning Engineer,Medium,Education,Singapore,Remote,Mid,11.22,Bachelor,0.91,0.73,0.15,0.86,0.46,99823.35,6.89,2021.13,Medium,6.49
2980.77,Data Analyst,MNC,E-commerce,Singapore,Hybrid,Senior,9.8,Bachelor,1.01,0.42,0.26,0.46,0.77,98335.78,8.3,2022.97,Medium,5.62
2553.38,Machine Learning Engineer,Enterprise,Finance,UK,Hybrid,Entry,,Bachelor,0.27,0.88,0.61,0.02,0.6,123090.25,5.27,2024.86,Medium,5.08
5595.5,AI Engineer,,Healthcare,India,Remote,Mid,8.24,Bachelor,0.36,0.92,0.59,0.36,0.63,122170.37,6.6,2023.11,High,5.24
4270.08,Data Scientist,Startup,Technology,Germany,Onsite,Mid,4.52,PhD,0.68,0.89,0.76,0.89,0.47,114221.68,6.57,2024.54,High,5.98
7275.62,Data Scientist,Startup,Retail,India,Hybrid,Mid,7.3,PhD,0.46,0.8,0.43,0.4,0.63,118627.51,7.91,2023.46,Medium,4.77
7833.51,AI Engineer,Enterprise,Technology,UK,Onsite,Senior,10.83,PhD,0.43,0.62,0.5,0.28,0.2,97712.66,10.23,2023.12,Medium,4.84
5684.85,AI Engineer,Startup,Technology,Australia,Remote,Entry,6.49,PhD,0.47,0.77,0.0,0.04,0.53,132597.6,4.91,2020.31,Low,5.52
7204.88,Data Scientist,,Healthcare,India,Remote,Senior,4.61,Bachelor,0.37,0.35,0.28,0.25,0.32,62962.3,7.48,2022.59,Medium,5.25
2712.15,Data Analyst,Enterprise,Technology,Australia,Onsite,Senior,4.67,Bachelor,0.53,0.15,0.2,0.52,,98117.93,6.61,2024.17,Low,4.0
4020.91,AI Engineer,Startup,E-commerce,Australia,Remote,Entry,7.44,Master,0.87,0.35,1.1,0.29,0.38,106302.78,9.58,2023.6,High,6.93
3807.39,Business Analyst,Enterprise,Finance,India,Remote,Entry,4.32,Master,0.68,0.44,0.62,0.78,0.41,,7.22,2023.17,Low,4.26
6506.15,Data Scientist,Enterprise,Technology,Australia,Onsite,Entry,4.77,PhD,0.62,0.65,0.61,0.94,0.32,114540.84,6.47,2023.28,Low,5.37
4515.97,Data Scientist,Medium,Healthcare,Singapore,Onsite,Entry,4.39,Bachelor,0.32,0.56,0.38,0.39,0.26,97589.75,8.31,2024.56,Low,6.66
3675.74,Business Analyst,MNC,Healthcare,India,Remote,Entry,9.87,Bachelor,0.71,0.63,0.28,0.66,0.62,108357.37,5.39,2022.48,Medium,2.81
6552.92,AI Engineer,Medium,Technology,Singapore,Hybrid,Senior,7.25,PhD,0.43,0.27,0.33,0.46,0.88,107675.34,5.15,2022.97,Medium,4.53
7778.1,AI Engineer,Medium,E-commerce,USA,Onsite,Senior,7.79,,0.39,0.73,0.41,0.59,0.74,125664.46,3.96,2022.79,Medium,4.1
4024.09,Data Engineer,Medium,Technology,India,Onsite,Senior,7.95,Bachelor,0.57,0.58,0.51,0.4,0.44,106416.51,9.72,2023.57,Medium,4.11
7248.58,Data Scientist,Enterprise,Healthcare,Singapore,Onsite,Mid,10.02,PhD,0.42,0.74,0.36,0.61,0.55,112001.14,6.83,2021.39,High,4.87
5884.7,Data Analyst,MNC,Finance,UK,Remote,Senior,7.48,PhD,0.53,0.2,1.01,0.76,0.66,121656.24,7.82,2020.48,High,4.32
3606.64,Business Analyst,Startup,E-commerce,USA,Remote,Mid,4.2,Master,0.5,0.73,0.31,0.59,0.19,96883.94,6.74,2022.19,Low,4.83
6930.85,Data Engineer,Startup,Technology,USA,Hybrid,Entry,,Bachelor,0.98,0.43,0.35,0.28,0.0,76420.79,9.1,2024.17,High,3.02
5912.02,Machine Learning Engineer,Medium,Retail,Germany,Remote,Mid,8.12,Bachelor,0.14,0.73,0.57,0.39,,93482.96,8.5,2021.13,Medium,3.08
7625.26,Machine Learning Engineer,Enterprise,Retail,Australia,Remote,Entry,4.71,Master,0.72,0.62,0.7,0.29,0.33,106790.41,5.25,2023.32,Medium,5.94
2124.58,Machine Learning Engineer,Medium,Education,Australia,Onsite,Entry,,Master,0.0,0.0,0.4,0.5,0.51,127115.88,7.27,2022.21,Medium,2.77
4062.89,Machine Learning Engineer,Enterprise,Retail,India,Remote,Entry,5.14,PhD,0.84,0.77,0.2,0.48,1.34,139159.65,2.87,2024.41,Low,7.8
4652.6,Data Engineer,MNC,Retail,Canada,Onsite,Mid,,Master,0.82,0.48,0.57,0.34,0.71,119070.28,9.35,2023.05,Medium,5.5
3106.2,Machine Learning Engineer,Startup,Retail,Germany,Onsite,Senior,,Master,0.51,0.5,0.41,0.33,0.2,118231.53,7.7,2019.65,Medium,3.48
6010.77,Machine Learning Engineer,Medium,Retail,UK,Hybrid,Mid,3.34,Master,0.73,0.39,0.76,0.37,0.52,129825.73,5.58,2023.07,Medium,7.24
4816.84,Machine Learning Engineer,Startup,Finance,India,Hybrid,Mid,5.1,PhD,0.1,0.43,0.81,0.13,0.65,124993.48,5.47,2023.22,Medium,4.52
8207.28,Data Scientist,Startup,E-commerce,Singapore,Onsite,Senior,6.83,PhD,0.56,0.42,1.1,0.66,0.86,96193.01,8.38,2023.28,High,3.82
7972.21,Data Engineer,Enterprise,Healthcare,Australia,Onsite,Entry,3.64,Bachelor,0.64,0.61,0.0,0.4,0.77,124075.37,8.59,2024.99,Low,3.56
7756.39,Data Scientist,MNC,Healthcare,USA,Onsite,Senior,8.19,,0.25,0.59,0.02,0.39,0.57,96443.65,6.19,2022.83,Medium,2.44
4719.84,Data Engineer,MNC,Retail,Canada,Hybrid,Mid,7.62,PhD,0.23,0.47,0.76,0.19,0.45,135134.16,5.5,2022.77,Medium,6.33
6522.89,Data Analyst,MNC,E-commerce,Canada,Onsite,Mid,9.97,Bachelor,0.41,0.63,0.48,0.38,0.17,114799.7,7.32,2022.73,High,5.83
6673.92,Machine Learning Engineer,Enterprise,Healthcare,India,Onsite,Mid,7.01,PhD,0.75,0.5,0.56,0.06,,122752.05,5.29,2021.73,Low,5.71
3203.46,Data Engineer,Enterprise,Healthcare,UK,Remote,Senior,10.25,PhD,0.76,0.82,0.44,0.26,0.66,,5.87,2020.81,Medium,4.62
5199.01,Business Analyst,Startup,Technology,Australia,Onsite,Mid,,PhD,0.5,0.47,0.39,0.57,0.42,103686.94,8.52,2022.8,Medium,4.49
5881.16,Machine Learning Engineer,Startup,Retail,Singapore,Remote,Entry,8.5,PhD,0.16,0.05,0.09,0.46,0.51,93398.08,6.95,2021.92,Medium,3.34
4349.79,Machine Learning Engineer,Enterprise,Healthcare,Germany,Remote,Mid,4.98,Master,0.48,0.66,0.13,0.0,0.42,109909.69,8.59,2024.63,Low,5.86
4170.33,AI Engineer,Medium,Retail,Australia,Remote,Mid,5.0,Master,0.54,0.46,0.46,0.78,0.75,107094.63,9.21,2024.3,High,4.58
6679.05,Machine Learning Engineer,Medium,Finance,Australia,Onsite,Entry,9.51,Bachelor,0.4,0.68,0.63,0.42,0.79,,8.29,2023.83,High,2.37
4564.72,Data Scientist,Medium,Technology,Australia,Remote,Mid,5.48,Master,0.45,0.42,0.22,0.17,0.39,102353.46,9.86,2023.89,Low,3.83
6210.09,Data Scientist,Enterprise,Education,USA,Remote,Entry,7.51,PhD,0.49,0.51,0.8,0.33,0.18,117347.58,8.1,2023.15,Low,7.13
8436.96,Data Scientist,Enterprise,Technology,USA,Hybrid,Entry,4.76,,0.52,0.61,0.65,0.74,0.83,102056.14,5.34,2022.41,High,3.47
8403.89,Data Engineer,MNC,E-commerce,Germany,Hybrid,Mid,6.75,Bachelor,0.33,0.45,0.44,0.41,0.72,125691.56,6.18,2022.31,Medium,7.06
2289.02,Data Scientist,MNC,E-commerce,UK,Remote,Mid,6.74,Master,0.73,0.35,0.63,0.49,0.53,92010.42,10.41,2022.25,Low,1.61
3012.45,Business Analyst,Enterprise,E-commerce,USA,Remote,Entry,8.87,PhD,0.94,0.48,0.79,0.51,0.39,121102.78,5.41,2022.97,High,6.46
5413.49,Data Scientist,Enterprise,E-commerce,USA,Hybrid,Mid,7.93,PhD,0.59,0.57,0.09,0.1,0.68,104777.53,6.29,2024.36,Medium,4.39
6058.61,AI Engineer,MNC,E-commerce,Canada,Remote,Entry,4.42,Master,0.65,0.46,1.12,0.79,0.77,95319.03,4.97,2021.14,High,5.69
6906.26,Machine Learning Engineer,Enterprise,Education,USA,Hybrid,Entry,6.82,Bachelor,0.24,0.43,0.81,0.36,0.84,91719.62,7.23,2022.92,High,4.03
5296.55,Data Analyst,Enterprise,Retail,UK,Remote,Mid,6.69,Bachelor,1.06,0.31,0.24,0.57,0.79,119789.03,5.64,2023.29,Medium,6.47
2805.55,Data Scientist,Enterprise,Technology,India,Hybrid,Entry,4.36,Master,0.58,0.55,0.0,0.5,0.6,116457.83,7.72,2024.08,Low,5.96
5434.85,Data Scientist,Startup,Education,USA,Remote,Mid,7.79,Bachelor,0.33,0.48,0.0,0.0,,,6.85,2022.78,Low,6.58
5771.52,Data Scientist,Startup,E-commerce,UK,Remote,Senior,9.33,PhD,0.39,0.36,0.82,0.35,0.12,,8.79,2023.74,Low,3.18
5852.99,Data Scientist,Medium,Healthcare,UK,Hybrid,Senior,9.59,Bachelor,0.75,1.01,0.58,0.43,0.22,119282.76,4.93,2021.31,Low,4.64
7729.59,Machine Learning Engineer,Medium,Technology,India,Remote,Mid,8.33,Master,0.21,0.53,0.56,0.1,0.75,132171.61,9.52,2021.33,High,4.0
7255.4,Data Engineer,Medium,E-commerce,Australia,Remote,Mid,4.5,,0.6,0.54,0.56,0.74,0.86,105381.02,8.92,2022.23,Medium,6.41
3342.97,Data Engineer,Enterprise,Finance,Germany,Hybrid,Mid,,PhD,0.51,0.38,0.98,0.47,0.42,118064.39,5.64,2022.12,High,5.62
6211.76,Machine Learning Engineer,Medium,E-commerce,Germany,Remote,Senior,5.4,PhD,1.02,0.55,0.36,0.76,0.8,139430.78,8.94,2021.21,High,5.06
6398.98,Data Analyst,MNC,Retail,Australia,Remote,Entry,6.37,,0.34,0.92,0.51,0.91,0.63,117432.01,5.83,2020.79,Medium,5.85
3872.06,Data Analyst,Medium,Finance,Australia,Remote,Mid,4.74,PhD,0.55,0.57,0.72,0.0,,80586.66,5.58,2022.88,Medium,6.71
2982.49,AI Engineer,Startup,Education,Australia,Remote,Mid,6.78,Master,0.77,0.63,0.47,0.42,0.46,105364.57,5.68,2023.35,Low,4.59
7279.15,AI Engineer,Enterprise,Technology,Australia,Onsite,Senior,6.55,PhD,0.75,0.72,0.67,0.55,0.41,129049.48,3.39,2023.45,High,3.44
6361.19,Machine Learning Engineer,Medium,Healthcare,India,Hybrid,Senior,9.12,Bachelor,0.21,0.73,0.04,0.7,0.63,133008.26,7.23,2022.19,Low,6.43
5541.45,AI Engineer,Enterprise,Technology,UK,Hybrid,Mid,6.51,Master,1.13,0.27,0.62,0.79,0.52,118427.95,6.56,2022.07,Medium,5.8
1854.07,AI Engineer,MNC,Technology,Canada,Onsite,Mid,7.47,Master,0.45,0.62,0.16,0.11,0.36,121826.85,7.82,2024.31,Medium,5.47
7518.5,AI Engineer,Startup,E-commerce,USA,Hybrid,Entry,11.53,PhD,0.43,0.34,0.7,0.97,0.69,108402.1,3.04,2023.86,Medium,7.09
7523.22,Machine Learning Engineer,Enterprise,Healthcare,Canada,Onsite,Entry,4.22,PhD,0.54,0.47,0.82,0.43,0.47,87549.3,3.87,2022.55,Medium,3.09
4626.98,Data Analyst,MNC,Finance,India,Remote,Entry,3.58,Master,0.32,0.43,0.16,0.64,0.46,98246.28,7.08,2022.44,Low,4.6
3618.91,AI Engineer,MNC,E-commerce,UK,Remote,Entry,5.14,Bachelor,0.41,0.77,0.38,0.32,0.63,122175.75,6.17,2022.36,Low,6.91
7855.06,Data Engineer,MNC,Retail,India,Hybrid,Senior,7.59,Bachelor,0.74,0.5,0.43,0.29,0.56,75122.38,6.76,2023.24,Medium,3.68
2490.9,Business Analyst,Enterprise,E-commerce,India,Onsite,Senior,1.45,Master,0.51,0.55,0.53,0.32,0.46,104257.15,6.17,2020.84,Low,5.32
5304.79,Data Analyst,MNC,Education,Australia,Remote,Mid,7.84,Master,0.45,1.03,0.54,0.22,0.44,,9.29,2023.15,High,3.66
1951.27,Data Scientist,MNC,Retail,USA,Onsite,Entry,,Bachelor,0.46,0.85,0.24,0.38,0.33,129568.07,5.59,2022.74,Medium,2.51
4976.0,Data Scientist,Enterprise,Healthcare,UK,Remote,Mid,8.25,Master,0.67,0.64,0.0,0.53,0.73,84486.22,9.75,2023.13,Medium,4.74
3055.8,Data Engineer,Enterprise,Technology,Canada,Onsite,Mid,4.03,Master,0.34,0.1,0.57,0.17,0.27,124242.96,5.5,2023.65,High,3.16
5228.23,Data Analyst,Startup,Retail,Australia,Onsite,Mid,8.72,PhD,0.65,0.11,0.63,0.08,0.44,107086.03,7.55,2021.94,Medium,6.67
5617.4,Data Engineer,Startup,Retail,Canada,Remote,Mid,2.4,Master,0.79,0.7,0.25,0.79,0.62,124300.49,7.66,2024.4,Low,3.89
5542.91,Data Engineer,Medium,Finance,Singapore,Onsite,Senior,8.14,PhD,0.63,0.36,0.69,0.28,0.65,118121.16,6.64,2024.18,Medium,5.19
4856.82,AI Engineer,MNC,Technology,India,Hybrid,Entry,10.17,PhD,0.68,0.55,0.26,0.09,0.18,120506.4,6.11,2023.05,High,2.37
4559.69,Data Scientist,Enterprise,E-commerce,Germany,Hybrid,Entry,3.84,Bachelor,0.17,0.35,0.63,0.0,0.81,96557.1,4.27,2021.03,Low,2.13
5344.48,Data Engineer,Enterprise,Education,Singapore,Remote,Senior,9.02,PhD,0.6,0.78,0.81,0.37,0.23,102393.99,6.85,2024.27,High,4.43
6807.67,Data Scientist,MNC,Retail,UK,Onsite,Mid,7.07,Master,0.16,0.96,0.09,0.82,0.54,103142.79,7.15,2022.85,High,6.43
5221.9,Business Analyst,Startup,Healthcare,Australia,Remote,Entry,9.62,PhD,0.38,0.0,0.53,0.9,0.59,153967.42,4.88,2025.23,High,5.07
3917.01,Business Analyst,Enterprise,Technology,India,Remote,Entry,4.84,Master,0.7,0.55,0.4,0.43,0.83,100989.64,6.65,2023.86,High,7.77
4128.72,AI Engineer,MNC,Education,Australia,Onsite,Entry,4.32,Bachelor,0.3,0.75,1.04,0.67,0.61,131131.38,4.55,2022.26,Medium,4.27
1203.47,Business Analyst,Enterprise,Technology,Singapore,Hybrid,Mid,2.88,Bachelor,0.61,1.08,0.96,0.6,0.0,110566.6,6.44,2022.64,Medium,6.89
4707.03,Machine Learning Engineer,Enterprise,Technology,Singapore,Hybrid,Senior,6.28,Bachelor,0.0,0.59,0.75,0.86,0.45,106837.25,5.98,2022.71,Medium,4.95
5792.79,Business Analyst,Medium,Technology,Singapore,Onsite,Entry,7.69,Master,0.03,0.0,0.86,0.43,0.45,113729.95,11.6,2024.23,High,6.35
3848.15,Machine Learning Engineer,Enterprise,Retail,UK,Onsite,Entry,3.67,,0.47,0.43,0.85,0.44,0.74,94456.97,6.29,2023.07,Medium,4.58
4937.87,Data Scientist,Medium,Education,UK,Onsite,Mid,3.84,Master,0.22,0.7,0.59,0.37,1.08,94907.39,3.19,2023.97,Medium,4.97
5978.34,Machine Learning Engineer,MNC,Retail,UK,Hybrid,Senior,7.33,PhD,0.78,0.05,0.14,0.62,0.52,97044.13,6.82,2023.38,Medium,5.49
6354.63,Data Scientist,MNC,Education,Canada,Remote,Mid,9.17,PhD,0.74,0.0,0.52,1.03,,128809.58,5.65,2022.73,Medium,3.11
7090.41,Data Analyst,Enterprise,Technology,India,Onsite,Senior,7.49,Master,0.95,0.53,0.64,0.6,0.47,99080.64,9.0,2022.8,High,6.21
7316.18,AI Engineer,MNC,E-commerce,India,Onsite,Mid,6.26,PhD,0.36,0.68,0.69,0.66,,105497.88,5.48,2023.88,High,7.6
5579.28,AI Engineer,Enterprise,Education,Australia,Remote,Mid,8.57,Bachelor,0.45,0.62,0.07,1.11,0.74,153286.95,4.5,2022.02,Low,6.25
6348.11,Business Analyst,Medium,Healthcare,Canada,Onsite,Senior,8.5,Bachelor,0.35,0.84,0.45,0.82,0.61,,5.59,2021.86,High,5.42
4723.71,Data Scientist,Enterprise,Retail,Germany,Onsite,Senior,7.07,PhD,0.5,0.81,0.54,0.5,0.69,129557.82,7.23,2021.96,Low,4.68
5837.13,Data Analyst,Medium,Education,Singapore,Onsite,Senior,7.93,Bachelor,0.47,0.54,0.59,0.73,0.3,111224.28,6.63,2023.15,High,3.07
4356.01,Business Analyst,Enterprise,Technology,India,Hybrid,Entry,9.68,PhD,0.46,0.49,0.38,0.15,0.56,104812.75,7.44,2024.16,Medium,2.52
1870.69,Data Scientist,Enterprise,Technology,Canada,Hybrid,Mid,8.64,Master,0.26,0.67,0.68,0.49,0.21,105148.51,4.95,2021.79,Low,4.66
3947.04,Machine Learning Engineer,MNC,Technology,India,Onsite,Mid,3.75,Master,0.23,0.35,0.4,0.43,0.08,144396.07,5.89,2023.25,Low,4.03
5406.56,Business Analyst,Enterprise,Retail,Singapore,Hybrid,Mid,9.0,PhD,0.55,0.21,0.7,0.29,0.07,128408.64,4.45,2023.34,High,4.59
4039.12,AI Engineer,MNC,E-commerce,Australia,Remote,Entry,6.81,PhD,0.74,0.6,0.54,0.02,0.66,121953.42,3.36,2022.29,Medium,4.72
4926.94,AI Engineer,,Healthcare,Canada,Hybrid,Entry,7.34,Master,0.0,0.67,0.83,1.07,0.0,109906.73,4.76,2022.18,High,6.22
2759.53,Data Analyst,Medium,Education,Germany,Onsite,Senior,8.43,Master,0.24,0.58,0.72,0.67,0.41,121670.19,5.37,2023.73,Low,4.46
5865.8,AI Engineer,Medium,Technology,Canada,Hybrid,Entry,5.9,Master,0.12,0.39,0.65,0.76,0.8,96436.29,4.29,2023.39,Low,6.2
4423.51,AI Engineer,MNC,Technology,Australia,Remote,Mid,4.96,PhD,0.69,0.61,0.57,0.58,0.48,98488.91,9.82,2023.39,Low,5.19
3597.47,Machine Learning Engineer,Enterprise,Education,Germany,Remote,Mid,6.72,PhD,0.54,0.39,0.62,0.0,0.47,130306.68,8.25,2023.67,Medium,4.7
4671.44,Data Scientist,MNC,Technology,Germany,Remote,Mid,9.31,Bachelor,0.69,0.54,1.17,0.65,0.66,,4.93,2022.15,Medium,3.3
2945.32,Data Analyst,Medium,Technology,Germany,Remote,Entry,7.83,Bachelor,0.11,0.54,1.02,0.63,0.0,123169.96,7.91,2022.93,Low,6.63
5173.06,Data Engineer,Startup,E-commerce,Australia,Hybrid,Entry,6.46,PhD,0.23,0.14,0.15,0.48,0.0,111316.96,7.76,2020.49,Low,5.31
7652.79,AI Engineer,Startup,Retail,USA,Hybrid,Mid,4.44,,0.47,0.21,0.73,0.26,0.24,132664.79,3.15,2021.97,High,4.82
7818.23,Business Analyst,Startup,Technology,India,Remote,Mid,5.21,PhD,0.61,0.86,0.27,0.4,0.83,87409.26,6.19,2023.33,Medium,4.7
6928.27,Data Analyst,Medium,Retail,India,Hybrid,Entry,6.48,PhD,0.02,0.52,0.37,0.56,0.65,101357.42,9.47,2023.84,Low,6.92
6603.0,Business Analyst,Medium,Education,India,Hybrid,Entry,2.81,Bachelor,0.17,0.54,0.51,0.44,0.36,99206.84,5.34,2022.6,Low,3.67
6440.72,AI Engineer,MNC,Retail,Australia,Hybrid,Mid,8.65,PhD,0.24,0.0,0.2,0.71,0.53,,6.93,2024.97,Low,4.92
3081.13,AI Engineer,MNC,Education,Singapore,Hybrid,Mid,6.78,Master,0.81,0.12,0.55,0.25,0.48,132032.25,5.55,2021.88,High,0.91
4637.53,Data Scientist,MNC,Education,USA,Remote,Entry,7.87,Master,0.72,0.37,0.47,0.32,0.47,117706.36,5.11,2023.11,High,4.14
3926.41,Data Analyst,MNC,Technology,India,Hybrid,Senior,6.58,Bachelor,0.0,0.28,0.8,0.12,0.22,97813.86,5.08,2023.53,Medium,5.78
7705.01,Machine Learning Engineer,MNC,Education,USA,Onsite,Senior,5.5,Bachelor,0.59,0.08,0.71,0.56,0.17,66334.27,2.29,2023.14,Low,8.46
5658.27,Data Engineer,MNC,Finance,Singapore,Onsite,Mid,6.8,Bachelor,0.7,1.07,0.75,0.38,0.82,112525.47,4.29,2022.67,Low,4.2
5088.96,Data Analyst,Enterprise,Finance,Australia,Onsite,Mid,8.71,PhD,0.38,0.5,0.65,0.54,0.64,82815.46,5.83,2023.18,Low,5.24
4324.96,Machine Learning Engineer,Medium,Technology,USA,Onsite,Mid,6.5,Master,0.71,0.48,0.51,0.33,0.67,120393.77,6.15,2023.98,Low,4.37
4502.63,Machine Learning Engineer,MNC,Education,India,Remote,Entry,5.37,Bachelor,0.83,1.15,0.47,0.52,0.59,119727.64,7.94,2021.88,High,3.9
4878.74,Machine Learning Engineer,Medium,E-commerce,Australia,Onsite,Entry,4.16,PhD,0.66,0.25,0.45,0.58,0.44,78123.8,7.44,2024.7,High,5.47
6407.38,Data Engineer,Startup,E-commerce,Singapore,Remote,Mid,6.56,Master,0.32,0.64,0.5,0.35,0.21,95702.07,4.13,2023.68,High,5.0
7018.27,Data Scientist,MNC,E-commerce,India,Hybrid,Entry,7.29,,0.26,0.11,0.76,0.5,1.08,,6.17,2023.83,Medium,4.42
6645.11,AI Engineer,Medium,Education,USA,Remote,Entry,6.74,Bachelor,0.01,0.79,0.39,0.97,0.45,106159.2,5.29,2023.8,High,4.04
5349.06,Data Analyst,MNC,Finance,Singapore,Hybrid,Mid,3.98,PhD,0.41,0.59,0.41,0.51,0.22,116021.42,8.43,2022.61,Medium,4.09
